TOURNAMENT INFORMATION,,,,,,,,,,MATCH INFORMATION,,,,,,,,,,,STATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATASET,TOURNAMENT ID,TOURNAMENT NAME,TOURNAMENT YEAR,TOURNAMENT START DATE,GENDER,TOURNAMENT SIZE,SURFACE,GROUND,BEST OF,MATCH ID,MATCH DATE,ROUND,MATCH STATUS,PLAYER NUM,PLAYER ID,PLAYER NAME,PLAYER RANK,MONEYLINE US,SET,SET NUMBER,PLAYER WINNER NUM,RESULT,SERVICE GAMES WON,SERVICE GAMES,% OF SERVICE GAMES WON ,RETURN GAMES WON,RETURN GAMES,% OF RETURN GAMES WON ,TOTAL GAMES WON,TOTAL GAMES,% OF TOTAL GAMES WON ,ACES,ACE %,DOUBLE FAULTS,DOUBLE FAULT %,SERVICE POINTS,SERVICE POINTS WON,% OF SERVICE POINTS WON,RETURN POINTS WON,RETURN POINTS,% OF RETURN POINTS WON,TOTAL POINTS WON,TOTAL POINTS,% OF TOTAL POINTS WON,% OF FIRST SERVICES IN,FIRST SERVICE POINTS WON,FIRST SERVICES IN,% OF FIRST SERVICE POINTS WON,SECOND SERVICE POINTS WON,SECOND SERVICES IN,% OF SECOND SERVICE POINTS WON,BREAK POINTS SAVED,BREAK POINTS ALLOWED,% OF BREAK POINTS SAVED,BREAK POINTS WON,BREAK POINTS CREATED,% OF BREAK POINTS WON,FIRST RETURN POINTS WON,FIRST RETURN POINTS,% OF FIRST RETURN POINTS WON,SECOND RETURN POINTS WON,SECOND RETURN POINTS,% OF SECOND RETURN POINTS WON,MAX GAMES WON IN ROW,MAX POINTS WON IN ROW
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-017,03/01/2023,R16,Finished,1,200384,Alejandro Davidovich Fokina,29,226,match,0,2,LOSE,16,16,1,2,15,0.133,18,31,0.581,8,0.071,3,0.027,112,77,0.688,31,101,0.307,108,213,0.507,0.688,54,77,0.701,23,35,0.657,2,2,1,2,4,0.5,15,63,0.238,16,38,0.421,5,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-017,03/01/2023,R16,Finished,2,200118,Andrey Rublev,6,-299,match,0,2,WIN,13,15,0.867,0,16,0,13,31,0.419,12,0.119,2,0.02,101,70,0.693,35,112,0.312,105,213,0.493,0.624,48,63,0.762,22,38,0.579,2,4,0.5,0,2,0,23,77,0.299,12,35,0.343,2,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-018,03/01/2023,R16,Finished,1,200007,Alexander Zverev,16,-372,match,0,1,WIN,11,11,1,2,11,0.182,13,22,0.591,11,0.216,1,0.02,51,44,0.863,16,55,0.291,60,106,0.566,0.765,35,39,0.897,9,12,0.75,0,0,0,2,5,0.4,10,39,0.256,6,16,0.375,3,12
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-018,03/01/2023,R16,Finished,2,200099,Christopher O'connell,92,273,match,0,1,LOSE,9,11,0.818,0,11,0,9,22,0.409,4,0.073,0,0,55,39,0.709,7,51,0.137,46,106,0.434,0.709,29,39,0.744,10,16,0.625,3,5,0.6,0,0,0,4,39,0.103,3,12,0.25,1,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-019,03/01/2023,R16,Finished,1,200485,Botic Van De Zandschulp,33,-123,match,0,1,WIN,9,13,0.692,6,14,0.429,15,27,0.556,7,0.089,3,0.038,79,47,0.595,47,100,0.47,94,179,0.525,0.646,32,51,0.627,15,28,0.536,4,8,0.5,6,9,0.667,31,69,0.449,16,31,0.516,5,7
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-019,03/01/2023,R16,Finished,2,200207,Mikael Ymer,59,-103,match,0,1,LOSE,8,14,0.571,4,13,0.308,12,27,0.444,2,0.02,3,0.03,100,53,0.53,32,79,0.405,85,179,0.475,0.69,38,69,0.551,15,31,0.484,3,9,0.333,4,8,0.5,19,51,0.373,13,28,0.464,6,4
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-020,03/01/2023,R16,Finished,1,200014,Daniil Medvedev,7,-729,match,0,1,WIN,9,9,1,3,9,0.333,12,18,0.667,5,0.122,1,0.024,41,36,0.878,23,54,0.426,59,95,0.621,0.732,29,30,0.967,7,11,0.636,0,0,0,3,5,0.6,10,34,0.294,13,20,0.65,3,11
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-020,03/01/2023,R16,Finished,2,200116,Alexander Bublik,46,457,match,0,1,LOSE,6,9,0.667,0,9,0,6,18,0.333,5,0.093,5,0.093,54,31,0.574,5,41,0.122,36,95,0.379,0.63,24,34,0.706,7,20,0.35,2,5,0.4,0,0,0,1,30,0.033,4,11,0.364,1,4
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-021,03/01/2023,R16,Finished,1,200319,Lorenzo Sonego,67,271,match,0,1,WIN,11,11,1,1,11,0.091,12,22,0.545,2,0.036,1,0.018,56,48,0.857,21,70,0.3,69,126,0.548,0.786,39,44,0.886,9,12,0.75,0,0,0,1,3,0.333,6,34,0.176,15,36,0.417,3,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-021,03/01/2023,R16,Finished,2,200327,Felix Auger Aliassime,9,-366,match,0,1,LOSE,10,11,0.909,0,11,0,10,22,0.455,6,0.086,3,0.043,70,49,0.7,8,56,0.143,57,126,0.452,0.486,28,34,0.824,21,36,0.583,2,3,0.667,0,0,0,5,44,0.114,3,12,0.25,1,5
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-022,03/01/2023,R16,Finished,1,200036,Novak Djokovic,1,-1591,match,0,1,WIN,8,9,0.889,4,8,0.5,12,17,0.706,8,0.186,3,0.07,43,34,0.791,39,80,0.488,73,123,0.593,0.512,20,22,0.909,14,21,0.667,0,1,0,4,16,0.25,24,57,0.421,15,23,0.652,7,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-022,03/01/2023,R16,Finished,2,200186,Tallon Griekspoor,39,814,match,0,1,LOSE,4,8,0.5,1,9,0.111,5,17,0.294,12,0.15,1,0.013,80,41,0.512,9,43,0.209,50,123,0.407,0.713,33,57,0.579,8,23,0.348,12,16,0.75,1,1,1,2,22,0.091,7,21,0.333,3,5
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-023,03/01/2023,R16,Finished,1,200471,Pavel Kotov,138,335,match,0,2,LOSE,6,9,0.667,0,10,0,6,19,0.316,3,0.058,1,0.019,52,30,0.577,10,50,0.2,40,102,0.392,0.654,22,34,0.647,8,18,0.444,3,6,0.5,0,0,0,3,34,0.088,7,16,0.438,1,5
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-023,03/01/2023,R16,Finished,2,200339,Hubert Hurkacz,11,-476,match,0,2,WIN,10,10,1,3,9,0.333,13,19,0.684,9,0.18,1,0.02,50,40,0.8,22,52,0.423,62,102,0.608,0.68,31,34,0.912,9,16,0.562,0,0,0,3,6,0.5,12,34,0.353,10,18,0.556,5,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-024,03/01/2023,R16,Finished,1,200233,Thanasi Kokkinakis,101,107,match,0,2,LOSE,14,17,0.824,0,16,0,14,33,0.424,20,0.167,2,0.017,120,79,0.658,13,82,0.159,92,202,0.455,0.658,59,79,0.747,20,41,0.488,5,8,0.625,0,0,0,7,54,0.13,6,28,0.214,3,5
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-024,03/01/2023,R16,Finished,2,200011,Borna Coric,20,-136,match,0,2,WIN,16,16,1,3,17,0.176,19,33,0.576,3,0.037,3,0.037,82,69,0.841,41,120,0.342,110,202,0.545,0.659,47,54,0.87,22,28,0.786,0,0,0,3,8,0.375,20,79,0.253,21,41,0.512,5,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-025,03/02/2023,QF,Finished,1,200007,Alexander Zverev,16,-229,match,0,1,WIN,11,11,1,2,11,0.182,13,22,0.591,5,0.082,1,0.016,61,46,0.754,26,69,0.377,72,130,0.554,0.82,42,50,0.84,4,11,0.364,6,6,1,2,5,0.4,16,49,0.327,10,20,0.5,3,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-025,03/02/2023,QF,Finished,2,200319,Lorenzo Sonego,67,174,match,0,1,LOSE,9,11,0.818,0,11,0,9,22,0.409,6,0.087,1,0.014,69,43,0.623,15,61,0.246,58,130,0.446,0.71,33,49,0.673,10,20,0.5,3,5,0.6,0,6,0,8,50,0.16,7,11,0.636,1,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-026,03/02/2023,QF,Finished,1,200485,Botic Van De Zandschulp,33,192,match,0,2,LOSE,8,10,0.8,1,11,0.091,9,21,0.429,7,0.081,5,0.058,86,51,0.593,19,72,0.264,70,158,0.443,0.663,42,57,0.737,9,29,0.31,10,12,0.833,1,5,0.2,11,47,0.234,8,25,0.32,3,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-026,03/02/2023,QF,Finished,2,200118,Andrey Rublev,6,-250,match,0,2,WIN,10,11,0.909,2,10,0.2,12,21,0.571,9,0.125,1,0.014,72,53,0.736,35,86,0.407,88,158,0.557,0.653,36,47,0.766,17,25,0.68,4,5,0.8,2,12,0.167,15,57,0.263,20,29,0.69,3,9
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-027,03/02/2023,QF,Finished,1,200014,Daniil Medvedev,7,-519,match,0,1,WIN,7,8,0.875,5,9,0.556,12,17,0.706,4,0.093,3,0.07,43,31,0.721,29,51,0.569,60,94,0.638,0.605,20,26,0.769,11,17,0.647,1,2,0.5,5,6,0.833,15,27,0.556,14,24,0.583,6,21
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-027,03/02/2023,QF,Finished,2,200011,Borna Coric,20,359,match,0,1,LOSE,4,9,0.444,1,8,0.125,5,17,0.294,0,0,1,0.02,51,22,0.431,12,43,0.279,34,94,0.362,0.529,12,27,0.444,10,24,0.417,1,6,0.167,1,2,0.5,6,26,0.231,6,17,0.353,2,4
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-028,03/02/2023,QF,Finished,1,200036,Novak Djokovic,1,-933,match,0,1,WIN,11,11,1,2,10,0.2,13,21,0.619,4,0.073,2,0.036,55,44,0.8,17,57,0.298,61,112,0.545,0.655,29,36,0.806,15,19,0.789,0,0,0,2,8,0.25,8,36,0.222,9,21,0.429,3,7
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-028,03/02/2023,QF,Finished,2,200339,Hubert Hurkacz,11,586,match,0,1,LOSE,8,10,0.8,0,11,0,8,21,0.381,7,0.123,1,0.018,57,40,0.702,11,55,0.2,51,112,0.455,0.632,28,36,0.778,12,21,0.571,6,8,0.75,0,0,0,7,36,0.194,4,19,0.211,1,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-029,03/03/2023,SF,Finished,1,200007,Alexander Zverev,16,-144,match,0,2,LOSE,8,11,0.727,1,10,0.1,9,21,0.429,12,0.143,3,0.036,84,51,0.607,20,70,0.286,71,154,0.461,0.798,46,67,0.687,5,17,0.294,3,6,0.5,1,1,1,11,44,0.25,9,26,0.346,2,4
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-029,03/03/2023,SF,Finished,2,200118,Andrey Rublev,6,113,match,0,2,WIN,9,10,0.9,3,11,0.273,12,21,0.571,2,0.029,2,0.029,70,50,0.714,33,84,0.393,83,154,0.539,0.629,33,44,0.75,17,26,0.654,0,1,0,3,6,0.5,21,67,0.313,12,17,0.706,3,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-030,03/03/2023,SF,Finished,1,200036,Novak Djokovic,1,-227,match,0,2,LOSE,7,10,0.7,1,10,0.1,8,20,0.4,5,0.081,1,0.016,62,40,0.645,21,62,0.339,61,124,0.492,0.694,29,43,0.674,11,19,0.579,1,4,0.25,1,1,1,8,36,0.222,13,26,0.5,2,6
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-030,03/03/2023,SF,Finished,2,200014,Daniil Medvedev,7,173,match,0,2,WIN,9,10,0.9,3,10,0.3,12,20,0.6,8,0.129,1,0.016,62,41,0.661,22,62,0.355,63,124,0.508,0.581,28,36,0.778,13,26,0.5,0,1,0,3,4,0.75,14,43,0.326,8,19,0.421,4,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-031,03/04/2023,F,Finished,1,200014,Daniil Medvedev,7,-443,match,0,1,WIN,8,8,1,4,8,0.5,12,16,0.75,9,0.225,1,0.025,40,32,0.8,27,54,0.5,59,94,0.628,0.725,24,29,0.828,8,11,0.727,0,0,0,4,7,0.571,12,33,0.364,15,21,0.714,5,8
Tennis Stats 2023 ATP Season,2023-224,Dubai,2023,02/27/2023,m,32,Hard,Outdoor,3,2023-224-031,03/04/2023,F,Finished,2,200118,Andrey Rublev,6,317,match,0,1,LOSE,4,8,0.5,0,8,0,4,16,0.25,3,0.056,1,0.019,54,27,0.5,8,40,0.2,35,94,0.372,0.611,21,33,0.636,6,21,0.286,3,7,0.429,0,0,0,5,29,0.172,3,11,0.273,1,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-001,02/27/2023,R32,Finished,1,200421,Alejandro Tabilo,186,-155,match,0,2,LOSE,9,15,0.6,3,15,0.2,12,30,0.4,3,0.029,3,0.029,102,57,0.559,36,100,0.36,93,202,0.46,0.627,34,64,0.531,23,38,0.605,2,8,0.25,3,7,0.429,26,69,0.377,10,31,0.323,4,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-001,02/27/2023,R32,Finished,2,200318,Jaume Munar,66,120,match,0,2,WIN,12,15,0.8,6,15,0.4,18,30,0.6,4,0.04,2,0.02,100,64,0.64,45,102,0.441,109,202,0.54,0.69,43,69,0.623,21,31,0.677,4,7,0.571,6,8,0.75,30,64,0.469,15,38,0.395,6,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-002,02/27/2023,R32,Finished,1,200326,Pedro Cachin,61,150,match,0,2,LOSE,12,14,0.857,1,14,0.071,13,28,0.464,9,0.125,0,0,72,53,0.736,24,81,0.296,77,153,0.503,0.625,35,45,0.778,18,27,0.667,2,4,0.5,1,3,0.333,7,46,0.152,17,35,0.486,3,9
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-002,02/27/2023,R32,Finished,2,200489,Juan Manuel Cerundolo,108,-194,match,0,2,WIN,13,14,0.929,2,14,0.143,15,28,0.536,4,0.049,4,0.049,81,57,0.704,19,72,0.264,76,153,0.497,0.568,39,46,0.848,18,35,0.514,2,3,0.667,2,4,0.5,10,45,0.222,9,27,0.333,3,8
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-003,02/27/2023,R32,Finished,1,200336,Pedro Martinez,117,117,match,0,2,LOSE,2,7,0.286,0,7,0,2,14,0.143,1,0.015,6,0.088,68,33,0.485,18,52,0.346,51,120,0.425,0.618,23,42,0.548,11,27,0.407,11,16,0.688,0,2,0,9,33,0.273,9,19,0.474,1,4
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-003,02/27/2023,R32,Finished,2,200224,Yannick Hanfmann,153,-150,match,0,2,WIN,7,7,1,5,7,0.714,12,14,0.857,9,0.173,1,0.019,52,34,0.654,35,68,0.515,69,120,0.575,0.635,24,33,0.727,10,19,0.526,2,2,1,5,16,0.312,19,42,0.452,16,27,0.593,7,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-004,02/27/2023,R32,Finished,1,201185,Riccardo Bonadio,182,157,match,0,1,WIN,9,10,0.9,3,11,0.273,12,21,0.571,2,0.029,2,0.029,70,47,0.671,29,75,0.387,76,145,0.524,0.657,31,46,0.674,16,24,0.667,0,1,0,3,6,0.5,13,46,0.283,16,29,0.552,3,6
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-004,02/27/2023,R32,Finished,2,200364,Daniel Elahi Galan Riveros,83,-203,match,0,1,LOSE,8,11,0.727,1,10,0.1,9,21,0.429,4,0.053,4,0.053,75,46,0.613,23,70,0.329,69,145,0.476,0.613,33,46,0.717,13,29,0.448,3,6,0.5,1,1,1,15,46,0.326,8,24,0.333,1,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-005,02/28/2023,R32,Finished,1,200776,Camilo Ugo Carabelli,122,205,match,0,2,LOSE,4,8,0.5,0,8,0,4,16,0.25,0,0,2,0.043,47,25,0.532,11,45,0.244,36,92,0.391,0.617,22,29,0.759,3,18,0.167,2,6,0.333,0,2,0,5,30,0.167,6,15,0.4,1,4
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-005,02/28/2023,R32,Finished,2,200056,Dusan Lajovic,75,-280,match,0,2,WIN,8,8,1,4,8,0.5,12,16,0.75,0,0,2,0.044,45,34,0.756,22,47,0.468,56,92,0.609,0.667,25,30,0.833,9,15,0.6,2,2,1,4,6,0.667,7,29,0.241,15,18,0.833,7,6
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-006,02/28/2023,R32,Finished,1,200093,Dominic Thiem,99,-146,match,0,2,LOSE,8,10,0.8,0,10,0,8,20,0.4,3,0.042,3,0.042,72,44,0.611,11,56,0.196,55,128,0.43,0.597,27,43,0.628,17,29,0.586,6,8,0.75,0,0,0,6,36,0.167,5,20,0.25,1,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-006,02/28/2023,R32,Finished,2,200256,Cristian Garin,100,115,match,0,2,WIN,10,10,1,2,10,0.2,12,20,0.6,4,0.071,0,0,56,45,0.804,28,72,0.389,73,128,0.57,0.643,30,36,0.833,15,20,0.75,0,0,0,2,8,0.25,16,43,0.372,12,29,0.414,3,8
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-007,02/28/2023,R32,Finished,1,200100,Fabio Fognini,82,121,match,0,2,LOSE,5,9,0.556,2,10,0.2,7,19,0.368,3,0.046,7,0.108,65,34,0.523,17,58,0.293,51,123,0.415,0.554,18,36,0.5,16,29,0.552,2,6,0.333,2,6,0.333,6,32,0.188,11,26,0.423,2,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-007,02/28/2023,R32,Finished,2,200482,Tomas Martin Etcheverry,76,-157,match,0,2,WIN,8,10,0.8,4,9,0.444,12,19,0.632,5,0.086,3,0.052,58,41,0.707,31,65,0.477,72,123,0.585,0.552,26,32,0.812,15,26,0.577,4,6,0.667,4,6,0.667,18,36,0.5,13,29,0.448,4,8
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-008,02/28/2023,R32,Finished,1,200020,Facundo Bagnis,94,-148,match,0,2,LOSE,10,15,0.667,4,14,0.286,14,29,0.483,2,0.019,6,0.058,103,57,0.553,30,80,0.375,87,183,0.475,0.563,36,58,0.621,21,46,0.457,5,10,0.5,4,8,0.5,21,53,0.396,9,27,0.333,3,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-008,02/28/2023,R32,Finished,2,200190,Marco Cecchinato,91,115,match,0,2,WIN,10,14,0.714,5,15,0.333,15,29,0.517,8,0.1,5,0.062,80,50,0.625,46,103,0.447,96,183,0.525,0.662,32,53,0.604,18,27,0.667,4,8,0.5,5,10,0.5,22,58,0.379,25,46,0.543,4,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-009,02/28/2023,R32,Finished,1,200208,Laslo Djere,55,-446,match,0,1,WIN,9,9,1,3,8,0.375,12,17,0.706,6,0.136,1,0.023,44,36,0.818,26,57,0.456,62,101,0.614,0.568,21,25,0.84,15,19,0.789,0,0,0,3,8,0.375,14,31,0.452,12,26,0.462,5,8
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-009,02/28/2023,R32,Finished,2,200102,Joao Sousa,147,309,match,0,1,LOSE,5,8,0.625,0,9,0,5,17,0.294,1,0.018,1,0.018,57,31,0.544,8,44,0.182,39,101,0.386,0.544,17,31,0.548,14,26,0.538,5,8,0.625,0,0,0,4,25,0.16,4,19,0.211,1,3
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-010,02/28/2023,R32,Finished,1,200242,Nicolas Jarry,87,-176,match,0,1,WIN,10,11,0.909,2,11,0.182,12,22,0.545,12,0.148,3,0.037,81,53,0.654,24,65,0.369,77,146,0.527,0.642,39,52,0.75,14,29,0.483,3,4,0.75,2,2,1,14,40,0.35,10,25,0.4,3,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-010,02/28/2023,R32,Finished,2,200436,Juan Pablo Varillas,77,136,match,0,1,LOSE,9,11,0.818,1,11,0.091,10,22,0.455,6,0.092,1,0.015,65,41,0.631,28,81,0.346,69,146,0.473,0.615,26,40,0.65,15,25,0.6,0,2,0,1,4,0.25,13,52,0.25,15,29,0.517,2,6
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-011,02/28/2023,R32,Retired,1,200166,Roberto Carballes Baena,74,-250,match,0,1,WIN,4,4,1,2,3,0.667,6,7,0.857,2,0.105,2,0.105,19,16,0.842,10,19,0.526,26,38,0.684,0.526,9,10,0.9,7,9,0.778,0,0,0,2,2,1,5,13,0.385,5,6,0.833,5,6
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-011,02/28/2023,R32,Retired,2,200324,Carlos Taberner,181,190,match,0,1,LOSE,1,3,0.333,0,4,0,1,7,0.143,0,0,1,0.053,19,9,0.474,3,19,0.158,12,38,0.316,0.684,8,13,0.615,1,6,0.167,0,2,0,0,0,0,1,10,0.1,2,9,0.222,1,4
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-012,02/28/2023,R32,Finished,1,200045,Thiago Monteiro,84,118,match,0,1,WIN,13,17,0.765,5,17,0.294,18,34,0.529,7,0.062,5,0.044,113,69,0.611,35,93,0.376,104,206,0.505,0.619,50,70,0.714,19,43,0.442,6,10,0.6,5,7,0.714,18,60,0.3,17,33,0.515,4,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-012,02/28/2023,R32,Finished,2,200089,Albert Ramos-Vinolas,50,-153,match,0,1,LOSE,12,17,0.706,4,17,0.235,16,34,0.471,7,0.075,5,0.054,93,58,0.624,44,113,0.389,102,206,0.495,0.645,42,60,0.7,16,33,0.485,2,7,0.286,4,10,0.4,20,70,0.286,24,43,0.558,3,6
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-013,03/01/2023,R16,Finished,1,200055,Diego Sebastian Schwartzman,37,214,match,0,2,LOSE,13,16,0.812,3,16,0.188,16,32,0.5,0,0,5,0.041,121,71,0.587,38,107,0.355,109,228,0.478,0.752,59,91,0.648,12,30,0.4,12,15,0.8,3,6,0.5,19,70,0.271,19,37,0.514,3,7
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-013,03/01/2023,R16,Finished,2,200242,Nicolas Jarry,87,-293,match,0,2,WIN,13,16,0.812,3,16,0.188,16,32,0.5,10,0.093,4,0.037,107,69,0.645,50,121,0.413,119,228,0.522,0.654,51,70,0.729,18,37,0.486,3,6,0.5,3,15,0.2,32,91,0.352,18,30,0.6,5,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-014,03/01/2023,R16,Finished,1,200434,Lorenzo Musetti,18,-230,match,0,2,LOSE,8,10,0.8,0,10,0,8,20,0.4,2,0.038,1,0.019,52,35,0.673,16,61,0.262,51,113,0.451,0.635,24,33,0.727,11,19,0.579,1,3,0.333,0,6,0,5,38,0.132,11,23,0.478,1,4
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-014,03/01/2023,R16,Finished,2,200318,Jaume Munar,66,174,match,0,2,WIN,10,10,1,2,10,0.2,12,20,0.6,0,0,2,0.033,61,45,0.738,17,52,0.327,62,113,0.549,0.623,33,38,0.868,12,23,0.522,6,6,1,2,3,0.667,9,33,0.273,8,19,0.421,3,5
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-015,03/01/2023,R16,Finished,1,200190,Marco Cecchinato,91,140,match,0,2,LOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-015,03/01/2023,R16,Finished,2,200045,Thiago Monteiro,84,-182,match,0,2,WIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennis Stats 2023 ATP Season,2023-225,Santiago,2023,02/27/2023,m,28,Clay,Outdoor,3,2023-225-016,03/01/2023,R16,Finished,1,200224,Yannick Hanfmann,153,-188,match,0,1,WIN,8,10,0.8,4,10,0.4,12,20,0.6,5,0.078,0,0,64,42,0.656,32,71,0.451,74,135,0.548,0.688,29,44,0.659,13,20,0.65,2,4,0.5,4,9,0.444,14,39,0.359,18,32,0.562,5,10
